 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,118521052,21,17,1828,2990,433,0,87.04761905,171.960599,746,0,175.8823529,325.9804216,40.65100603,0.320618146,3203271.676,4555123.319,10000000,97,119000000,5926052.6,4769020.824,10000000,5660,113000000,7077979,4551299.164,10000000,21165,0,0,0,0,484,0.177183712,0.143434434,0,746,123.5384615,250.3378608,62669.04453,0,0,0,1,0,0,0,0,0,126.7894737,87.04761905,175.8823529,432,0,0,0,0,0,0,21,1828,17,2990,20,20,319095.9091,935698.4926,3140333,36786,9976141.364,58403.66979,10000000,9800583,BENIGN
80,118546640,28,23,4452,7972,435,0,159,209.4962211,796,0,346.6086957,403.0039182,104.802633,0.430210422,2370932.8,4090637.353,10000000,63,119000000,4389735.778,4743324.197,10000000,3208,119000000,5387389.091,4777064.155,10000000,527,0,0,0,0,592,0.236193957,0.194016465,0,796,238.9230769,321.1716813,103151.2489,0,0,0,1,0,0,0,0,0,243.6078431,159,346.6086957,572,0,0,0,0,0,0,28,4452,23,7972,27,20,938629.5455,2828896.146,9448456,23664,9836176.455,407189.8367,10000000,8632705,BENIGN
443,119286917,27,35,1258,29259,370,0,46.59259259,82.42677835,2860,0,835.9714286,780.6295531,255.8285583,0.519755239,1955523.23,10600000,59800000,1,119000000,4587958.346,16100000,59800000,3,119000000,3501527.588,14200000,60000000,1,0,0,0,0,712,0.226345023,0.293410215,0,2860,484.3968254,702.8928368,494058.34,0,0,0,1,0,0,0,0,1,492.2096774,46.59259259,835.9714286,552,0,0,0,0,0,0,27,1258,35,29259,26,20,401449.5,233963.9562,566887,236012,59100000,911051.2261,59800000,58500000,BENIGN
443,118762301,37,47,973,70057,201,0,26.2972973,53.40612994,4230,0,1490.574468,1067.288514,598.0854143,0.707295154,1430871.096,9123625.124,59900000,3,119000000,3298952.806,13700000,59900000,3,119000000,2581292.848,12200000,59900000,4,0,0,0,0,952,0.311546675,0.395748479,0,4230,835.6470588,1077.896162,1161860.136,0,0,0,1,0,0,0,0,1,845.5952381,26.2972973,1490.574468,788,0,0,0,0,0,0,37,973,47,70057,33,20,195818,141043.7612,295551,96085,59100000,1091402.346,59900000,58400000,BENIGN
443,119554806,22,23,2226,5012,476,0,101.1818182,147.4131339,1430,0,217.9130435,423.8692887,60.54127176,0.376396412,2717154.682,12500000,59800000,1,120000000,5693086,17800000,59800000,19,119000000,5423672.364,17500000,60000000,1,0,0,0,0,472,0.184016024,0.192380388,0,1430,157.3478261,319.2875553,101944.543,0,0,0,1,0,0,0,0,1,160.8444444,101.1818182,217.9130435,452,0,0,0,0,0,0,22,2226,23,5012,21,20,367549,186298.5952,499282,235816,59300000,673787.2026,59800000,58800000,BENIGN
443,119112286,13,13,628,4115,206,0,48.30769231,66.58876859,1430,0,316.5384615,530.6873869,39.81956991,0.218281429,4764491.44,16400000,59800000,1,119000000,9926023.833,23000000,59800000,1198,119000000,9906538.917,23100000,60000000,1,0,0,0,0,272,0.109140715,0.109140715,0,1430,175.6666667,388.9069495,151248.6154,0,0,0,1,0,0,0,0,1,182.4230769,48.30769231,316.5384615,272,0,0,0,0,0,0,13,628,13,4115,12,20,305621,98688.06502,375404,235838,59100000,899098.2931,59800000,58500000,BENIGN
53,30576,2,2,92,266,46,46,46,0,133,133,133,0,11708.52957,130.8215594,10192,17647.86568,30570,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,65.4107797,65.4107797,46,133,80.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,101,46,133,64,0,0,0,0,0,0,2,92,2,266,1,32,0,0,0,0,0,0,0,0,BENIGN
53,31294,1,1,41,105,41,41,41,0,105,105,105,0,4665.431073,63.9100147,31294,0,31294,31294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31.95500735,31.95500735,41,105,62.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,93.5,41,105,20,0,0,0,0,0,0,1,41,1,105,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30898,1,1,52,114,52,52,52,0,114,114,114,0,5372.51602,64.72910868,30898,0,30898,30898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32.36455434,32.36455434,52,114,72.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,109,52,114,20,0,0,0,0,0,0,1,52,1,114,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30202,1,1,57,144,57,57,57,0,144,144,144,0,6655.188398,66.22078008,30202,0,30202,30202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33.11039004,33.11039004,57,144,86,50.22947342,2523,0,0,0,0,0,0,0,0,1,129,57,144,32,0,0,0,0,0,0,1,57,1,144,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30772,1,1,41,69,41,41,41,0,69,69,69,0,3574.678279,64.99415053,30772,0,30772,30772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32.49707526,32.49707526,41,69,50.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,75.5,41,69,20,0,0,0,0,0,0,1,41,1,69,0,20,0,0,0,0,0,0,0,0,BENIGN
53,9867169,2,2,111,227,56,55,55.5,0.707106781,116,111,113.5,3.535533906,34.25501276,0.405384766,3289056.333,5643862.159,9806027,30302,9836329,9836329,0,9836329,9836329,9836867,9836867,0,9836867,9836867,0,0,0,0,40,0.202692383,0.202692383,55,116,78.6,31.91081321,1018.3,0,0,0,0,0,0,0,0,1,98.25,55.5,113.5,40,0,0,0,0,0,0,2,111,2,227,1,20,30302,0,30302,30302,9806027,0,9806027,9806027,BENIGN
53,6334591,2,2,102,170,56,46,51,7.071067812,98,72,85,18.38477631,42.93884167,0.631453554,2111530.333,3578247.431,6243298,30592,6303999,6303999,0,6303999,6303999,6273890,6273890,0,6273890,6273890,0,0,0,0,40,0.315726777,0.315726777,46,98,63.6,21.97271035,482.8,0,0,0,0,0,0,0,0,1,79.5,51,85,40,0,0,0,0,0,0,2,102,2,170,1,20,60701,0,60701,60701,6243298,0,6243298,6243298,BENIGN
53,30289,1,1,50,66,50,50,50,0,66,66,66,0,3829.773185,66.03057215,30289,0,30289,30289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33.01528608,33.01528608,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83,50,66,20,0,0,0,0,0,0,1,50,1,66,0,20,0,0,0,0,0,0,0,0,BENIGN
53,370,1,1,62,78,62,62,62,0,78,78,78,0,378378.3784,5405.405405,370,0,370,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2702.702703,2702.702703,62,78,67.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,101,62,78,20,0,0,0,0,0,0,1,62,1,78,0,20,0,0,0,0,0,0,0,0,BENIGN
53,39323,1,1,72,144,72,72,72,0,144,144,144,0,5492.968492,50.86081937,39323,0,39323,39323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25.43040968,25.43040968,72,144,96,41.56921938,1728,0,0,0,0,0,0,0,0,1,144,72,144,20,0,0,0,0,0,0,1,72,1,144,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30804,1,1,41,143,41,41,41,0,143,143,143,0,5973.250227,64.9266329,30804,0,30804,30804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32.46331645,32.46331645,41,143,75,58.88972746,3468,0,0,0,0,0,0,0,0,1,112.5,41,143,20,0,0,0,0,0,0,1,41,1,143,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30676,1,1,47,131,47,47,47,0,131,131,131,0,5802.581823,65.19754857,30676,0,30676,30676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32.59877429,32.59877429,47,131,75,48.49742261,2352,0,0,0,0,0,0,0,0,1,112.5,47,131,20,0,0,0,0,0,0,1,47,1,131,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30526,1,1,44,88,44,44,44,0,88,88,88,0,4324.182664,65.51791915,30526,0,30526,30526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32.75895958,32.75895958,44,88,58.66666667,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1,88,44,88,20,0,0,0,0,0,0,1,44,1,88,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30473,1,1,44,60,44,44,44,0,60,60,60,0,3412.857283,65.63187084,30473,0,30473,30473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32.81593542,32.81593542,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,20,0,0,0,0,0,0,1,44,1,60,0,20,0,0,0,0,0,0,0,0,BENIGN
53,31034,2,2,84,284,42,42,42,0,142,142,142,0,11857.96223,128.8908939,10344.66667,17912.2921,31028,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64.44544693,64.44544693,42,142,82,54.77225575,3000,0,0,0,0,0,0,0,0,1,102.5,42,142,40,0,0,0,0,0,0,2,84,2,284,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30543,1,1,56,97,56,56,56,0,97,97,97,0,5009.331107,65.48145238,30543,0,30543,30543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32.74072619,32.74072619,56,97,69.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,104.5,56,97,20,0,0,0,0,0,0,1,56,1,97,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30270,1,1,47,63,47,47,47,0,63,63,63,0,3633.961018,66.0720185,30270,0,30270,30270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33.03600925,33.03600925,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47,63,20,0,0,0,0,0,0,1,47,1,63,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30436,1,1,54,82,54,54,54,0,82,82,82,0,4468.392693,65.71165725,30436,0,30436,30436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32.85582862,32.85582862,54,82,63.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,95,54,82,20,0,0,0,0,0,0,1,54,1,82,0,20,0,0,0,0,0,0,0,0,BENIGN
53,31234,1,1,55,114,55,55,55,0,114,114,114,0,5410.770314,64.03278479,31234,0,31234,31234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32.01639239,32.01639239,55,114,74.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,112,55,114,20,0,0,0,0,0,0,1,55,1,114,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30472,1,1,61,89,61,61,61,0,89,89,89,0,4922.551851,65.63402468,30472,0,30472,30472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32.81701234,32.81701234,61,89,70.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,105.5,61,89,20,0,0,0,0,0,0,1,61,1,89,0,20,0,0,0,0,0,0,0,0,BENIGN
53,144,2,2,88,120,44,44,44,0,60,60,60,0,1444444.444,27777.77778,48,77.94228634,138,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,13888.88889,13888.88889,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63,44,60,40,0,0,0,0,0,0,2,88,2,120,1,20,0,0,0,0,0,0,0,0,BENIGN
53,146,2,2,76,132,38,38,38,0,66,66,66,0,1424657.534,27397.26027,48.66666667,79.09698688,140,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,13698.63014,13698.63014,38,66,49.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,61.5,38,66,40,0,0,0,0,0,0,2,76,2,132,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30656,1,1,52,68,52,52,52,0,68,68,68,0,3914.40501,65.24008351,30656,0,30656,30656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32.62004175,32.62004175,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86,52,68,20,0,0,0,0,0,0,1,52,1,68,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30509,1,1,50,78,50,50,50,0,78,78,78,0,4195.4833,65.55442656,30509,0,30509,30509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32.77721328,32.77721328,50,78,59.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,89,50,78,32,0,0,0,0,0,0,1,50,1,78,0,32,0,0,0,0,0,0,0,0,BENIGN
53,88788,1,1,49,154,49,49,49,0,154,154,154,0,2286.345002,22.52556652,88788,0,88788,88788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11.26278326,11.26278326,49,154,84,60.62177826,3675,0,0,0,0,0,0,0,0,1,126,49,154,20,0,0,0,0,0,0,1,49,1,154,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30649,1,1,56,72,56,56,56,0,72,72,72,0,4176.318966,65.25498385,30649,0,30649,30649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32.62749192,32.62749192,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92,56,72,32,0,0,0,0,0,0,1,56,1,72,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30316,1,1,56,116,56,56,56,0,116,116,116,0,5673.571711,65.97176408,30316,0,30316,30316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32.98588204,32.98588204,56,116,76,34.64101615,1200,0,0,0,0,0,0,0,0,1,114,56,116,20,0,0,0,0,0,0,1,56,1,116,0,20,0,0,0,0,0,0,0,0,BENIGN
53,31259,2,2,82,206,41,41,41,0,103,103,103,0,9213.346556,127.9631466,10419.66667,18041.32989,31252,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,63.98157331,63.98157331,41,103,65.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,82.25,41,103,40,0,0,0,0,0,0,2,82,2,206,1,20,0,0,0,0,0,0,0,0,BENIGN
53,141,2,2,100,132,50,50,50,0,66,66,66,0,1645390.071,28368.79433,47,75.34586916,134,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,14184.39716,14184.39716,50,66,56.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,70.5,50,66,64,0,0,0,0,0,0,2,100,2,132,1,32,0,0,0,0,0,0,0,0,BENIGN
53,142,2,2,78,110,39,39,39,0,55,55,55,0,1323943.662,28169.01408,47.33333333,75.92320682,135,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,14084.50704,14084.50704,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39,55,64,0,0,0,0,0,0,2,78,2,110,1,32,0,0,0,0,0,0,0,0,BENIGN
53,61101,2,2,70,174,35,35,35,0,87,87,87,0,3993.387997,65.465377,20367,35232.51869,61050,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,32.7326885,32.7326885,35,87,55.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,69.75,35,87,40,0,0,0,0,0,0,2,70,2,174,1,20,0,0,0,0,0,0,0,0,BENIGN
53,155,2,2,76,108,38,38,38,0,54,54,54,0,1187096.774,25806.45161,51.66666667,49.60174728,103,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,12903.22581,12903.22581,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38,54,40,0,0,0,0,0,0,2,76,2,108,1,20,0,0,0,0,0,0,0,0,BENIGN
53,39668,2,2,122,266,61,61,61,0,133,133,133,0,9781.183826,100.8369467,13222.66667,22898.8664,39664,1,3,3,0,3,3,1,1,0,1,1,0,0,0,0,40,50.41847333,50.41847333,61,133,89.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,112.25,61,133,40,0,0,0,0,0,0,2,122,2,266,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31076,2,2,72,240,36,36,36,0,120,120,120,0,10039.90218,128.7166946,10358.66667,17937.4069,31071,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,40,64.35834728,64.35834728,36,120,69.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,87,36,120,40,0,0,0,0,0,0,2,72,2,240,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31704,2,2,60,188,30,30,30,0,94,94,94,0,7822.3568,126.1670452,10568,18259.2941,31652,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,64,63.08352258,63.08352258,30,94,55.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,69.5,30,94,40,0,0,0,0,0,0,2,60,2,188,1,20,0,0,0,0,0,0,0,0,BENIGN
53,143,2,2,88,120,44,44,44,0,60,60,60,0,1454545.455,27972.02797,47.66666667,76.50054466,136,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,13986.01399,13986.01399,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63,44,60,40,0,0,0,0,0,0,2,88,2,120,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31213,2,2,86,204,43,43,43,0,102,102,102,0,9291.000545,128.1517317,10404.33333,18015.6378,31207,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,64.07586583,64.07586583,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43,102,40,0,0,0,0,0,0,2,86,2,204,1,20,0,0,0,0,0,0,0,0,BENIGN
53,760,2,2,84,204,42,42,42,0,102,102,102,0,378947.3684,5263.157895,253.3333333,432.7243156,753,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,2631.578947,2631.578947,42,102,66,32.86335345,1080,0,0,0,0,0,0,0,0,1,82.5,42,102,40,0,0,0,0,0,0,2,84,2,204,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31206,2,2,60,264,30,30,30,0,132,132,132,0,10382.61873,128.1804781,10402,18010.73033,31199,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,64.09023906,64.09023906,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,40,0,0,0,0,0,0,2,60,2,264,1,20,0,0,0,0,0,0,0,0,BENIGN
53,715,2,2,102,158,51,51,51,0,79,79,79,0,363636.3636,5594.405594,238.3333333,407.60929,709,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,2797.202797,2797.202797,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51,79,40,0,0,0,0,0,0,2,102,2,158,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31030,2,2,96,180,48,48,48,0,90,90,90,0,8894.618112,128.9075089,10343.33333,17869.29496,30977,3,3,3,0,3,3,50,50,0,50,50,0,0,0,0,40,64.45375443,64.45375443,48,90,64.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,81,48,90,64,0,0,0,0,0,0,2,96,2,180,1,32,0,0,0,0,0,0,0,0,BENIGN
53,150,2,2,88,120,44,44,44,0,60,60,60,0,1386666.667,26666.66667,50,83.14445261,146,1,3,3,0,3,3,1,1,0,1,1,0,0,0,0,40,13333.33333,13333.33333,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63,44,60,40,0,0,0,0,0,0,2,88,2,120,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31598,2,2,88,206,44,44,44,0,103,103,103,0,9304.386354,126.5902905,10532.66667,18237.91765,31592,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,63.29514526,63.29514526,44,103,67.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,84.5,44,103,40,0,0,0,0,0,0,2,88,2,206,1,20,0,0,0,0,0,0,0,0,BENIGN
53,154,2,2,90,122,45,45,45,0,61,61,61,0,1376623.377,25974.02597,51.33333333,50.083264,103,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,12987.01299,12987.01299,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,40,0,0,0,0,0,0,2,90,2,122,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30859,2,2,78,134,39,39,39,0,67,67,67,0,6869.956901,129.6218283,10286.33333,17811.2558,30853,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,64.81091416,64.81091416,39,67,50.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,62.75,39,67,64,0,0,0,0,0,0,2,78,2,134,1,32,0,0,0,0,0,0,0,0,BENIGN
53,159,2,2,70,166,35,35,35,0,83,83,83,0,1484276.73,25157.2327,53,85.73797292,152,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,12578.61635,12578.61635,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35,83,40,0,0,0,0,0,0,2,70,2,166,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30922,2,2,90,172,45,45,45,0,86,86,86,0,8472.931893,129.3577388,10307.33333,17846.76285,30915,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,64.67886941,64.67886941,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45,86,40,0,0,0,0,0,0,2,90,2,172,1,20,0,0,0,0,0,0,0,0,BENIGN
53,217,2,2,74,154,37,37,37,0,77,77,77,0,1050691.244,18433.17972,72.33333333,120.0930195,211,2,2,2,0,2,2,4,4,0,4,4,0,0,0,0,40,9216.589862,9216.589862,37,77,53,21.9089023,480,0,0,0,0,0,0,0,0,1,66.25,37,77,40,0,0,0,0,0,0,2,74,2,154,1,20,0,0,0,0,0,0,0,0,BENIGN
53,127,2,2,82,114,41,41,41,0,57,57,57,0,1543307.087,31496.06299,42.33333333,69.86653944,123,1,3,3,0,3,3,1,1,0,1,1,0,0,0,0,40,15748.0315,15748.0315,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,64,0,0,0,0,0,0,2,82,2,114,1,32,0,0,0,0,0,0,0,0,BENIGN
53,30641,2,2,68,138,34,34,34,0,69,69,69,0,6723.018178,130.5440423,10213.66667,17684.52743,30634,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,65.27202115,65.27202115,34,69,48,19.17028951,367.5,0,0,0,0,0,0,0,0,1,60,34,69,40,0,0,0,0,0,0,2,68,2,138,1,20,0,0,0,0,0,0,0,0,BENIGN
53,141,2,2,70,126,35,35,35,0,63,63,63,0,1390070.922,28368.79433,47,77.07788269,136,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,40,14184.39716,14184.39716,35,63,46.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,57.75,35,63,40,0,0,0,0,0,0,2,70,2,126,1,20,0,0,0,0,0,0,0,0,BENIGN
53,89228,2,2,76,286,38,38,38,0,143,143,143,0,4057.022459,44.82897745,29742.66667,51509.74764,89221,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,22.41448873,22.41448873,38,143,80,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,100,38,143,40,0,0,0,0,0,0,2,76,2,286,1,20,0,0,0,0,0,0,0,0,BENIGN
53,157,2,2,86,118,43,43,43,0,59,59,59,0,1299363.057,25477.70701,52.33333333,51.63655036,106,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,12738.8535,12738.8535,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43,59,40,0,0,0,0,0,0,2,86,2,118,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30788,2,2,86,142,43,43,43,0,71,71,71,0,7405.482656,129.9207483,10262.66667,17730.44042,30736,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,64.96037417,64.96037417,43,71,54.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,67.75,43,71,40,0,0,0,0,0,0,2,86,2,142,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30669,2,2,76,172,38,38,38,0,86,86,86,0,8086.341257,130.424859,10223,17701.55925,30663,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,65.21242949,65.21242949,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38,86,40,0,0,0,0,0,0,2,76,2,172,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31069,2,2,60,116,30,30,30,0,58,58,58,0,5664.810583,128.7456951,10356.33333,17933.36539,31064,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,40,64.37284753,64.37284753,30,58,41.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,51.5,30,58,40,0,0,0,0,0,0,2,60,2,116,1,20,0,0,0,0,0,0,0,0,BENIGN
53,197,2,2,60,188,30,30,30,0,94,94,94,0,1258883.249,20304.56853,65.66666667,73.11862508,146,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,40,10152.28426,10152.28426,30,94,55.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,69.5,30,94,40,0,0,0,0,0,0,2,60,2,188,1,20,0,0,0,0,0,0,0,0,BENIGN
53,154,2,2,66,98,33,33,33,0,49,49,49,0,1064935.065,25974.02597,51.33333333,50.083264,103,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,12987.01299,12987.01299,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33,49,40,0,0,0,0,0,0,2,66,2,98,1,20,0,0,0,0,0,0,0,0,BENIGN
53,142,2,2,70,102,35,35,35,0,51,51,51,0,1211267.606,28169.01408,47.33333333,75.92320682,135,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,14084.50704,14084.50704,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,40,0,0,0,0,0,0,2,70,2,102,1,20,0,0,0,0,0,0,0,0,BENIGN
52397,84,1,1,6,6,6,6,6,0,6,6,6,0,142857.1429,23809.52381,84,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11904.7619,11904.7619,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,20,0,0,0,0,0,0,0,0,BENIGN
53,173,2,2,96,180,48,48,48,0,90,90,90,0,1595375.723,23121.38728,57.66666667,60.08604941,122,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,11560.69364,11560.69364,48,90,64.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,81,48,90,40,0,0,0,0,0,0,2,96,2,180,1,20,0,0,0,0,0,0,0,0,BENIGN
